report_id,days_policy_to_claim,claim_amount,sum_insured,claim_count_1y,was_investigated,policy_count,label,manual_decision,decision_time,feedback_label,risk_score,risk_level
R339,20,10351.066998136155,500000,0,0,2,1,,,,0.9605865,🔴 高风险
R340,135,22128.243986699687,50000,1,0,3,1,,,,0.3180692,🟢 低风险
R341,128,19896.47710092263,50000,1,0,3,0,,,,0.354636,🟢 低风险
R342,38,18261.26179685413,50000,1,0,3,0,,,,0.4115098,🟢 低风险
R343,113,33385.92138295607,200000,1,0,3,0,,,,0.51645005,🟠 中风险
R344,101,12948.894798340396,500000,0,0,4,1,,,,0.48645833,🟢 低风险
R345,191,6503.947442880721,500000,2,0,4,1,,,,0.6377209,🟠 中风险
R346,201,20199.954862064194,200000,1,0,1,0,,,,0.42817336,🟢 低风险
R347,9,16001.732657134737,500000,1,0,3,1,,,,0.9161896,🔴 高风险
R348,93,53773.82919082646,100000,3,0,2,1,,,,0.9734158,🔴 高风险
R349,196,26765.07476439975,200000,2,0,4,1,,,,0.6702357,🟠 中风险
R350,139,15906.594247813757,50000,3,1,3,1,,,,0.9915039,🔴 高风险
R351,388,9438.884308129134,500000,1,0,2,1,,,,0.4549951,🟢 低风险
R352,214,1197.1158943121518,100000,1,0,1,0,,,,0.45238551,🟢 低风险
R353,35,9747.809142625669,200000,2,1,2,1,,,,0.9242215,🔴 高风险
R354,14,21149.41771759132,200000,0,0,2,1,,,,0.96280324,🔴 高风险
R355,205,34273.28651594769,50000,1,0,3,1,,,,0.7860087,🟠 中风险
R356,5,31216.89142387919,50000,1,0,4,1,,,,0.96284455,🔴 高风险
R357,176,22290.9483164638,200000,0,0,2,0,,,,0.39929354,🟢 低风险
R358,563,16768.323342975153,100000,0,0,2,1,,,,0.59117174,🟠 中风险
R359,171,22688.123564121543,50000,1,0,1,0,,,,0.33815056,🟢 低风险
R360,98,14813.62002515424,200000,2,0,4,1,,,,0.66351193,🟠 中风险
R361,206,37183.63995763876,200000,0,0,4,1,,,,0.6744018,🟠 中风险
R362,122,18108.0981872492,50000,2,0,4,0,,,,0.53718245,🟠 中风险
R363,157,19136.62141753273,500000,1,1,4,1,,,,0.82420725,🔴 高风险
R364,567,1000.0,100000,0,0,4,1,,,,0.70970345,🟠 中风险
R365,97,18045.65153477236,500000,1,0,1,1,,,,0.6423391,🟠 中风险
R366,649,28364.84137964941,500000,1,0,4,1,,,,0.41713545,🟢 低风险
R367,471,9322.774229614548,100000,0,0,4,1,,,,0.59715015,🟠 中风险
R368,43,12492.796655071872,100000,1,0,3,0,,,,0.40817937,🟢 低风险
R369,14,27927.110177336646,50000,0,0,1,1,,,,0.96048415,🔴 高风险
R370,21,5233.427764819468,50000,1,1,1,1,,,,0.91232145,🔴 高风险
R371,3,30578.010075419184,50000,0,0,4,1,,,,0.96042234,🔴 高风险
R372,19,14678.56109826898,100000,1,0,2,1,,,,0.9223294,🔴 高风险
R373,229,16114.31779508797,500000,2,0,3,1,,,,0.7546335,🟠 中风险
R374,14,8761.215948744059,100000,1,0,3,1,,,,0.7018352,🟠 中风险
R375,76,23780.46260427884,50000,1,1,2,1,,,,0.94200987,🔴 高风险
R376,372,44598.7198502938,500000,0,1,4,1,,,,0.93492615,🔴 高风险
R377,4,27814.97239460632,50000,1,0,4,1,,,,0.9838997,🔴 高风险
R378,336,11357.147380594644,500000,0,0,1,0,,,,0.55713856,🟠 中风险
R379,66,31356.20585491476,50000,1,0,4,1,,,,0.59895426,🟠 中风险
R380,25,16833.204540657505,100000,0,0,1,1,,,,0.9410695,🔴 高风险
R381,238,33744.84981427559,200000,1,1,1,1,,,,0.85837173,🔴 高风险
R382,198,28066.764021643627,200000,0,0,3,0,,,,0.5276684,🟠 中风险
R383,419,1000.0,500000,0,0,2,1,,,,0.75852674,🟠 中风险
R384,265,9959.203670449726,100000,0,0,2,0,,,,0.49235785,🟢 低风险
R385,325,29443.8522283539,50000,0,0,1,0,,,,0.2450272,🟢 低风险
R386,66,21516.57272145017,500000,2,0,3,0,,,,0.23541027,🟢 低风险
R387,39,9762.440522921494,500000,1,0,2,1,,,,0.3227331,🟢 低风险
R388,277,13664.104845061873,50000,0,0,1,1,,,,0.5645326,🟠 中风险
R389,328,1000.0,50000,0,0,1,0,,,,0.37406567,🟢 低风险
R390,931,19116.26712473604,50000,0,0,2,1,,,,0.61051136,🟠 中风险
R391,106,42106.89726015764,100000,1,0,2,0,,,,0.74259895,🟠 中风险
R392,93,28049.333907323256,200000,1,0,2,1,,,,0.53013074,🟠 中风险
R393,299,41904.17001188423,500000,2,0,3,1,,,,0.74875116,🟠 中风险
R394,83,28823.9708978998,500000,0,0,1,0,,,,0.49022427,🟢 低风险
R395,534,30274.79343352692,200000,1,0,4,0,,,,0.35526562,🟢 低风险
R396,390,39740.78687745024,500000,0,0,2,1,,,,0.4319632,🟢 低风险
R397,112,23772.632593422262,100000,1,0,3,0,,,,0.6519732,🟠 中风险
R398,277,18127.7267849312,50000,1,0,3,1,,,,0.32977903,🟢 低风险
R399,280,30326.57516622012,200000,2,0,2,1,,,,0.460273,🟢 低风险
R400,21,34538.40237121885,100000,1,0,2,1,,,,0.93605095,🔴 高风险
R401,465,15200.35357287791,50000,1,0,2,1,,,,0.6582034,🟠 中风险
R402,140,12784.309176599709,200000,1,0,2,0,,,,0.23697393,🟢 低风险
R403,350,21388.5603243088,100000,0,0,3,1,,,,0.5988794,🟠 中风险
R404,77,28314.98866931662,200000,1,0,2,1,,,,0.53062546,🟠 中风险
R405,451,27980.910486615616,200000,0,0,1,1,,,,0.57170844,🟠 中风险
R406,98,5758.323998124009,100000,0,0,1,1,,,,0.53584415,🟠 中风险
R407,2,39116.06067063322,500000,3,0,2,1,,,,0.96750855,🔴 高风险
R408,471,13588.350706031497,100000,2,1,2,1,,,,0.979625,🔴 高风险
R409,19,17349.350031114205,200000,0,0,3,1,,,,0.8206146,🔴 高风险
R410,76,10973.456400121802,200000,1,0,1,0,,,,0.3083414,🟢 低风险
R411,599,46983.28835937088,100000,1,0,1,1,,,,0.8766188,🔴 高风险
R412,601,22420.70670287968,50000,1,0,3,1,,,,0.37210777,🟢 低风险
R413,170,11490.24919318435,50000,0,0,2,1,,,,0.5695738,🟠 中风险
R414,199,28639.23549962446,50000,1,1,4,1,,,,0.8524899,🔴 高风险
R415,119,27691.35779310033,50000,1,0,3,1,,,,0.6501489,🟠 中风险
R416,69,18122.72976420116,100000,2,0,3,0,,,,0.28818724,🟢 低风险
R417,79,28406.06712783384,500000,1,0,4,1,,,,0.45954087,🟢 低风险
R418,223,11747.080391691356,50000,1,0,1,0,,,,0.33905217,🟢 低风险
R419,279,15070.817250507476,200000,1,0,3,0,,,,0.33167326,🟢 低风险
R420,313,1000.0,50000,0,0,1,1,,,,0.6858413,🟠 中风险
R421,311,6760.489157804372,500000,1,0,1,1,,,,0.57740164,🟠 中风险
R422,19,38076.30805670685,100000,2,0,3,0,,,,0.4359803,🟢 低风险
R423,136,36414.286277223146,500000,0,0,3,0,,,,0.21413529,🟢 低风险
R424,11,20657.886486489624,500000,0,0,2,1,,,,0.96669364,🔴 高风险
R425,159,36629.314471898375,500000,3,0,1,1,,,,0.8883704,🔴 高风险
R426,116,18399.25513391695,50000,1,0,3,0,,,,0.3613433,🟢 低风险
R427,437,17565.89697432092,50000,1,0,1,1,,,,0.5402539,🟠 中风险
R428,86,20565.106484655564,500000,2,0,3,0,,,,0.47229877,🟢 低风险
R429,24,18750.784046764347,100000,2,0,3,1,,,,0.86907643,🔴 高风险
R430,30,17848.036764398195,50000,0,1,2,1,,,,0.9975642,🔴 高风险
R431,286,31433.981071495527,100000,3,0,2,1,,,,0.8849962,🔴 高风险
R432,192,21501.35653956203,50000,0,0,2,0,,,,0.4868533,🟢 低风险
R433,21,27124.817644338043,100000,0,1,3,1,,,,0.99155617,🔴 高风险
R434,17,30313.80525277331,50000,0,0,2,1,,,,0.93929344,🔴 高风险
R435,241,23881.857956547334,500000,2,0,1,0,,,,0.57434565,🟠 中风险
R436,15,10297.286740917612,200000,2,0,1,1,,,,0.9479795,🔴 高风险
R437,345,6471.341110359612,200000,2,1,3,1,,,,0.914672,🔴 高风险
R438,244,21487.806348073053,100000,1,0,2,0,,,,0.4801479,🟢 低风险
R439,16,18287.436951750657,100000,0,0,4,1,,,,0.89014214,🔴 高风险
R440,17,20873.914289201217,500000,0,0,3,1,,,,0.87812346,🔴 高风险
R441,863,19839.45960751413,500000,1,1,4,0,,,,0.6935866,🟠 中风险
R442,93,45835.73660166568,100000,2,0,3,1,,,,0.8385943,🔴 高风险
R443,92,6697.73744358662,200000,1,0,4,0,,,,0.3196358,🟢 低风险
R444,335,1000.0,500000,1,0,1,1,,,,0.2608628,🟢 低风险
R445,588,23323.76833519609,100000,3,0,4,0,,,,0.8416052,🔴 高风险
R446,853,16235.774454118047,500000,1,1,2,1,,,,0.9184134,🔴 高风险
R447,279,23160.67869729951,500000,1,0,4,1,,,,0.5369381,🟠 中风险
R448,94,25838.830222840013,50000,0,1,4,1,,,,0.91053075,🔴 高风险
R449,17,32841.04695178897,500000,2,0,1,1,,,,0.9298306,🔴 高风险
R450,300,4927.741796160617,100000,1,0,2,1,,,,0.6751374,🟠 中风险
R451,163,14432.82102142837,500000,3,0,2,1,,,,0.98456687,🔴 高风险
R452,110,24287.61258880764,100000,1,0,4,0,,,,0.2232046,🟢 低风险
R453,473,27704.635956872266,50000,2,0,3,1,,,,0.34087336,🟢 低风险
R454,23,41934.49550288386,50000,0,0,2,1,,,,0.7843603,🟠 中风险
R455,135,29557.03971113867,200000,1,0,2,0,,,,0.36764303,🟢 低风险
R456,2,19432.11404113723,50000,3,0,3,1,,,,0.9969735,🔴 高风险
R457,126,11095.642470573384,50000,0,0,1,1,,,,0.67890817,🟠 中风险
R458,11,14357.101472809807,100000,1,0,1,1,,,,0.8952017,🔴 高风险
R459,25,14072.971770428936,200000,2,0,1,1,,,,0.9078115,🔴 高风险
R460,25,26552.336285137608,50000,2,0,2,1,,,,0.9261197,🔴 高风险
R461,209,22569.974455858304,500000,0,0,2,1,,,,0.5547312,🟠 中风险
R462,274,6763.5042915782105,200000,2,1,3,1,,,,0.98597175,🔴 高风险
R463,175,15640.985309095671,50000,1,0,3,1,,,,0.5823767,🟠 中风险
R464,654,28775.475534514204,200000,0,0,3,0,,,,0.56282794,🟠 中风险
R465,93,23516.62354974059,50000,1,0,4,0,,,,0.44165325,🟢 低风险
R466,67,25686.446160127707,100000,2,0,1,0,,,,0.4090736,🟢 低风险
R467,405,23829.21710057263,200000,0,0,2,1,,,,0.69759566,🟠 中风险
R468,50,36264.30734608859,200000,1,0,3,0,,,,0.2041754,🟢 低风险
R469,660,22360.4306382437,50000,1,0,2,1,,,,0.6372892,🟠 中风险
R470,2,16139.77202129302,200000,1,1,4,1,,,,0.97864324,🔴 高风险
R471,700,10842.449588664394,50000,1,0,3,1,,,,0.6322079,🟠 中风险
R472,8,22496.09458209712,500000,2,0,3,1,,,,0.9204126,🔴 高风险
R473,443,1000.0,200000,0,0,4,1,,,,0.7343861,🟠 中风险
R474,150,18157.10998167288,200000,0,0,1,1,,,,0.4054141,🟢 低风险
R475,991,17941.60140078656,100000,0,0,1,0,,,,0.15291885,🟢 低风险
R476,15,6355.291463827191,100000,0,0,2,1,,,,0.8950495,🔴 高风险
R477,161,10717.34161344004,200000,1,0,2,0,,,,0.6183255,🟠 中风险
R478,696,28096.57530148241,100000,0,0,3,1,,,,0.7453335,🟠 中风险
R479,148,22307.117490749624,200000,4,0,1,1,,,,0.9462716,🔴 高风险
R480,198,21017.883337073275,50000,0,0,2,1,,,,0.50067955,🟠 中风险
R481,237,23063.475339320223,200000,1,0,1,1,,,,0.612608,🟠 中风险
R482,121,20926.27587948924,200000,0,0,2,1,,,,0.54735404,🟠 中风险
R483,197,32428.625628583148,500000,1,0,4,0,,,,0.24017549,🟢 低风险
R484,175,21234.291817036486,100000,4,0,4,1,,,,0.9748121,🔴 高风险
R485,462,5417.868861812496,100000,1,0,2,0,,,,0.49931353,🟢 低风险
R486,9,36301.299648744105,500000,1,0,4,0,,,,0.44723058,🟢 低风险
R487,65,23703.402673288456,50000,2,0,1,1,,,,0.66342986,🟠 中风险
R488,600,14107.462692049325,50000,0,0,2,1,,,,0.34141546,🟢 低风险
R489,441,7465.982817049815,50000,0,0,4,0,,,,0.2475738,🟢 低风险
R490,121,23959.142209580456,500000,1,0,2,1,,,,0.5869588,🟠 中风险
R491,193,18828.279950256245,200000,2,0,1,1,,,,0.5574085,🟠 中风险
R492,64,35741.46786032409,50000,1,0,1,0,,,,0.22196311,🟢 低风险
R493,41,16540.92719333172,50000,0,0,2,0,,,,0.48934188,🟢 低风险
R494,124,11626.192103175332,500000,2,0,2,1,,,,0.6329694,🟠 中风险
R495,87,28957.96218235928,100000,0,0,1,0,,,,0.39182818,🟢 低风险
R496,175,29252.818927168315,500000,0,0,2,0,,,,0.5844468,🟠 中风险
R497,16,21686.51367610196,100000,0,0,2,1,,,,0.9790573,🔴 高风险
R498,732,26763.57047674908,50000,0,0,2,0,,,,0.30007672,🟢 低风险
R499,856,19623.12879257762,50000,2,0,3,0,,,,0.30839306,🟢 低风险
R500,239,22338.65101009247,200000,1,0,1,1,,,,0.64886415,🟠 中风险
R501,153,31649.908825639228,200000,1,0,3,0,,,,0.44633114,🟢 低风险
R502,74,26253.18334021503,100000,1,1,3,1,,,,0.8544631,🔴 高风险
R503,336,18307.255616673752,50000,0,0,3,0,,,,0.4414516,🟢 低风险
R504,230,33523.62545926151,50000,1,0,4,0,,,,0.18187818,🟢 低风险
R505,35,1000.0,500000,0,1,3,1,,,,0.9596229,🔴 高风险
R506,483,40520.73311421935,50000,0,0,2,0,,,,0.6225664,🟠 中风险
R507,345,2940.409051092647,50000,1,1,3,1,,,,0.9216557,🔴 高风险
R508,598,13729.07175227704,500000,2,0,4,1,,,,0.5837757,🟠 中风险
R509,258,19590.82464804931,500000,1,0,4,1,,,,0.5756452,🟠 中风险
R510,190,18535.193292718388,50000,1,0,3,0,,,,0.49921957,🟢 低风险
R511,108,30064.11040026555,200000,1,0,1,1,,,,0.48520914,🟢 低风险
R512,539,9421.633813897655,200000,0,0,2,1,,,,0.5983241,🟠 中风险
R513,402,22607.66817483064,50000,2,0,2,1,,,,0.42368042,🟢 低风险
R514,9,14217.87901780246,200000,0,0,1,1,,,,0.9676682,🔴 高风险
R515,5,22951.409793374165,500000,0,0,2,1,,,,0.98245484,🔴 高风险
R516,94,19352.277402021235,200000,0,0,4,1,,,,0.5877748,🟠 中风险
R517,332,20929.35652682978,50000,1,1,4,1,,,,0.85836685,🔴 高风险
R518,872,14500.751675356543,200000,1,0,2,0,,,,0.29033163,🟢 低风险
R519,32,14899.360499039176,50000,0,0,1,1,,,,0.44133613,🟢 低风险
R520,180,22872.72514027427,200000,0,0,2,1,,,,0.6360169,🟠 中风险
R521,95,29437.15505756044,50000,0,0,3,0,,,,0.20042956,🟢 低风险
R522,700,14017.20665802152,50000,2,0,4,0,,,,0.28477442,🟢 低风险
R523,369,11312.324554270905,200000,4,0,4,1,,,,0.9864341,🔴 高风险
R524,364,26134.60165671837,200000,1,0,3,0,,,,0.3811254,🟢 低风险
R525,126,19674.961069423105,500000,0,0,4,0,,,,0.35152742,🟢 低风险
R526,107,28304.98133985952,100000,2,0,3,1,,,,0.527832,🟠 中风险
R527,63,10942.027866288525,50000,1,0,4,1,,,,0.5613249,🟠 中风险
R528,11,2205.610745765691,50000,2,0,1,1,,,,0.76654863,🟠 中风险
R529,400,14669.959181736656,50000,1,0,4,0,,,,0.19128004,🟢 低风险
R530,335,12336.47390734984,50000,0,0,2,0,,,,0.33800456,🟢 低风险
R531,1634,19212.115999197,200000,1,0,2,1,,,,0.82623154,🔴 高风险
R532,1138,13631.547857296104,200000,1,0,2,0,,,,0.16222775,🟢 低风险
R533,162,27410.16951336449,100000,0,0,2,1,,,,0.45598003,🟢 低风险
R534,293,17118.497375774838,50000,3,0,1,1,,,,0.89874035,🔴 高风险
R535,579,21504.74498773901,100000,4,0,4,1,,,,0.94113636,🔴 高风险
R536,378,21576.34558440944,500000,0,0,2,1,,,,0.7169419,🟠 中风险
R537,56,21949.550924121875,100000,0,0,4,0,,,,0.38234597,🟢 低风险
R538,119,19758.708895450265,100000,3,0,1,1,,,,0.96635437,🔴 高风险
R539,27,25106.00690410313,500000,1,0,3,0,,,,0.8178314,🔴 高风险
R540,616,12043.448661741924,500000,1,0,1,1,,,,0.6802453,🟠 中风险
R541,186,33994.179266538835,100000,1,0,2,1,,,,0.87903994,🔴 高风险
R542,51,17634.626166314647,500000,1,0,1,0,,,,0.4776893,🟢 低风险
R543,222,6884.508621013183,100000,2,0,2,0,,,,0.32166147,🟢 低风险
R544,192,21880.73356991773,200000,0,1,1,1,,,,0.9535607,🔴 高风险
R545,88,11488.19517552515,200000,0,0,2,1,,,,0.41693845,🟢 低风险
R546,24,26653.34534508875,100000,1,0,3,1,,,,0.8562205,🔴 高风险
R547,222,42096.05576042378,500000,0,0,3,0,,,,0.85390896,🔴 高风险
R548,146,12134.279084421498,500000,1,0,4,0,,,,0.39062548,🟢 低风险
R549,295,23323.72333223985,200000,0,0,4,1,,,,0.5277797,🟠 中风险
R550,146,2444.9441129537227,200000,0,0,1,1,,,,0.38872516,🟢 低风险
R551,382,24539.052294413472,500000,2,0,3,0,,,,0.4710399,🟢 低风险
R552,160,11142.8620020031,500000,0,0,2,1,,,,0.48761418,🟢 低风险
R553,164,13751.653815655176,500000,1,0,3,1,,,,0.6350462,🟠 中风险
R554,418,8987.13510160172,500000,2,0,3,0,,,,0.42040637,🟢 低风险
R555,103,27321.512260547355,100000,1,0,3,0,,,,0.539594,🟠 中风险
R556,28,30073.043574732623,500000,0,0,3,1,,,,0.96372706,🔴 高风险
R557,5,20233.852146585075,200000,2,0,2,1,,,,0.9839902,🔴 高风险
R558,281,11355.732946642804,200000,0,0,3,1,,,,0.5429544,🟠 中风险
R559,193,35895.23036103862,50000,1,0,3,0,,,,0.24426395,🟢 低风险
R560,243,12495.898722453438,500000,2,0,1,0,,,,0.2810059,🟢 低风险
R561,47,1000.0,100000,1,0,4,0,,,,0.54516923,🟠 中风险
R562,29,24583.890099570683,50000,0,1,4,1,,,,0.9952851,🔴 高风险
R563,2,8952.253263584833,50000,0,0,4,1,,,,0.9429368,🔴 高风险
R564,86,29886.087934991745,100000,0,0,4,1,,,,0.49879545,🟢 低风险
R565,178,16188.623033265812,50000,0,0,2,0,,,,0.19038749,🟢 低风险
R566,99,26037.13240544196,50000,2,0,1,0,,,,0.3377533,🟢 低风险
R567,115,34015.00346552158,200000,5,0,1,1,,,,0.96977925,🔴 高风险
R568,469,7911.411353792781,50000,0,0,1,1,,,,0.6827454,🟠 中风险
R569,85,14340.628691075945,100000,2,0,3,0,,,,0.31808162,🟢 低风险
R570,144,19243.289273429367,500000,1,0,3,1,,,,0.5488552,🟠 中风险
R571,306,35375.51319034344,500000,1,0,1,1,,,,0.5014205,🟠 中风险
R572,101,13416.172820595544,500000,4,0,2,1,,,,0.9639017,🔴 高风险
R573,194,14054.963040509929,200000,1,0,4,1,,,,0.49993205,🟢 低风险
R574,396,24781.405755558084,200000,1,0,2,0,,,,0.3291282,🟢 低风险
R575,597,14227.712742894291,200000,1,1,1,0,,,,0.6034572,🟠 中风险
R576,31,21525.25882897617,100000,1,0,4,0,,,,0.33341828,🟢 低风险
R577,522,4484.6257903187325,500000,2,0,4,0,,,,0.36007756,🟢 低风险
R578,135,42143.299425565965,100000,1,0,4,0,,,,0.2606688,🟢 低风险
R579,59,6522.907696905966,100000,1,0,2,1,,,,0.52609104,🟠 中风险
R580,122,16782.472960097915,50000,1,0,1,0,,,,0.3695901,🟢 低风险
R581,782,19675.18964157905,500000,0,0,3,1,,,,0.65384233,🟠 中风险
R582,135,39126.88134356796,50000,1,1,4,0,,,,0.45436257,🟢 低风险
R583,79,6751.542190672599,200000,3,0,4,1,,,,0.72372234,🟠 中风险
R584,200,39837.04135478752,200000,1,0,4,0,,,,0.34143072,🟢 低风险
R585,54,27571.768211020222,100000,0,0,4,0,,,,0.34167174,🟢 低风险
R586,15,24170.95324423246,100000,1,0,4,1,,,,0.9589773,🔴 高风险
R587,27,10153.663129820448,50000,1,0,3,1,,,,0.92714167,🔴 高风险
R588,27,25711.412420380737,50000,0,0,4,1,,,,0.8048133,🔴 高风险
R589,32,12765.133775802,100000,0,0,4,1,,,,0.802295,🔴 高风险
R590,29,32666.612531984123,500000,1,1,3,1,,,,0.9979551,🔴 高风险
R591,204,10289.379708922668,100000,1,0,2,0,,,,0.48004445,🟢 低风险
R592,40,18868.41505543916,500000,3,0,1,1,,,,0.8320759,🔴 高风险
R593,84,14447.269119868284,50000,0,0,2,1,,,,0.534702,🟠 中风险
R594,454,10124.770375730051,200000,1,0,4,0,,,,0.27529824,🟢 低风险
R595,128,27413.198169079144,200000,0,0,2,1,,,,0.5130359,🟠 中风险
R596,220,25354.587474096334,50000,1,0,3,1,,,,0.64777815,🟠 中风险
R597,37,32090.10198900997,50000,0,1,4,0,,,,0.48454553,🟢 低风险
R598,42,2201.248917918325,200000,2,0,2,0,,,,0.458178,🟢 低风险
R599,8,30641.70702341044,500000,1,0,1,1,,,,0.8778429,🔴 高风险
R600,37,45054.48905356893,50000,0,0,2,0,,,,0.039016142,🟢 低风险
R601,65,15483.589108230532,500000,0,0,4,0,,,,0.51218337,🟠 中风险
R602,38,38951.48612108969,500000,0,0,4,0,,,,0.17884715,🟢 低风险
R603,18,17368.387279401733,200000,2,0,4,1,,,,0.9452226,🔴 高风险
R604,25,6275.90262438693,500000,1,0,3,1,,,,0.9433938,🔴 高风险
R605,123,16943.675575932044,200000,0,0,4,1,,,,0.81533784,🔴 高风险
R606,46,30482.03967675276,50000,0,0,2,1,,,,0.62068796,🟠 中风险
R607,90,11618.235176684686,100000,3,0,1,1,,,,0.97754925,🔴 高风险
R608,140,13996.61340993513,100000,2,0,2,0,,,,0.34045047,🟢 低风险
R609,234,25935.39432293191,100000,1,0,1,1,,,,0.71026003,🟠 中风险
R610,8,20030.60116738573,100000,0,0,4,1,,,,0.9333887,🔴 高风险
R611,321,25846.22952486741,100000,0,0,1,1,,,,0.4697878,🟢 低风险
R612,197,22378.29540758336,100000,2,0,3,1,,,,0.6224443,🟠 中风险
R613,17,24796.25319551573,500000,1,0,3,1,,,,0.896147,🔴 高风险
R614,413,15676.988141904589,500000,1,0,3,0,,,,0.5157173,🟠 中风险
R615,507,22317.309420303925,100000,1,0,3,0,,,,0.5025171,🟠 中风险
R616,12,10726.269943040665,50000,1,0,3,1,,,,0.95498484,🔴 高风险
R617,64,32884.33622503388,50000,3,0,1,1,,,,0.91436803,🔴 高风险
R618,328,13657.252831826863,500000,0,0,1,1,,,,0.645993,🟠 中风险
R619,275,31288.47487549389,500000,0,0,4,0,,,,0.36291558,🟢 低风险
R620,40,17663.930390171347,100000,1,1,1,1,,,,0.9521263,🔴 高风险
R621,46,22019.99010757321,50000,2,0,1,1,,,,0.56079936,🟠 中风险
R622,92,15050.354491092992,200000,0,0,2,0,,,,0.5363312,🟠 中风险
R623,132,9840.04568831971,100000,0,0,4,1,,,,0.6995618,🟠 中风险
R624,192,2552.3961239469863,500000,3,0,1,1,,,,0.927883,🔴 高风险
R625,92,9446.758414075404,500000,0,0,4,1,,,,0.45087007,🟢 低风险
R626,124,16760.911467840782,500000,0,0,3,1,,,,0.6430226,🟠 中风险
R627,275,22118.79178828884,200000,2,0,1,1,,,,0.4989388,🟢 低风险
R628,7,30103.79313283264,50000,0,0,2,1,,,,0.9465569,🔴 高风险
R629,58,15542.425402031511,500000,2,1,2,0,,,,0.9632139,🔴 高风险
R630,249,11180.39235732826,100000,1,0,3,1,,,,0.40708062,🟢 低风险
R631,451,5572.852139972874,200000,1,0,2,1,,,,0.53833276,🟠 中风险
R632,143,24800.63617904104,50000,0,0,2,0,,,,0.41338643,🟢 低风险
R633,151,33831.94515329343,100000,0,0,3,0,,,,0.31457105,🟢 低风险
R634,22,32663.302679562887,100000,0,0,1,1,,,,0.95397246,🔴 高风险
R635,118,27099.327481472374,200000,1,0,2,0,,,,0.34531093,🟢 低风险
R636,152,26385.433172675992,200000,1,0,2,0,,,,0.5598973,🟠 中风险
R637,55,36976.23779709341,200000,0,0,1,1,,,,0.27151617,🟢 低风险
R638,62,23320.814614168103,500000,0,0,3,0,,,,0.4137311,🟢 低风险
R639,94,26461.29676024172,50000,2,0,2,1,,,,0.68203545,🟠 中风险
R640,4,16792.161381480008,500000,1,0,2,1,,,,0.95745796,🔴 高风险
R641,77,6379.5662914524255,200000,0,0,3,1,,,,0.4203592,🟢 低风险
R642,47,13161.51099500424,200000,1,0,2,1,,,,0.70584357,🟠 中风险
R643,79,19908.409614653447,200000,0,0,1,1,,,,0.49787137,🟢 低风险
R644,25,20607.85372501303,500000,0,0,2,1,,,,0.93319494,🔴 高风险
